nearc2,nearc4,educ,age,fatheduc,motheduc,weight,momdad14,sinmom14,step14,south66,black,smsa,south,smsa66,wage,enroll,kww,iq,married,libcrd14,exper,region
1,1,16,24,12,12,360396,1,0,0,0,0,1,0,1,520,0,41,137,1,1,2,3
1,1,12,24,10,8,360396,1,0,0,0,0,1,0,1,417,0,30,NA,1,1,6,3
1,1,15,26,10,10,370732,1,0,0,0,0,1,0,1,266,1,37,NA,6,1,5,3
1,1,15,24,16,14,360396,1,0,0,0,0,1,0,1,625,0,30,NA,6,1,3,3
1,1,12,31,NA,12,484311,1,0,0,0,0,1,0,1,940,0,34,110,1,1,13,3
1,1,16,25,16,12,360396,1,0,0,0,0,1,0,1,766,0,38,120,6,1,3,3
1,1,9,29,10,12,484311,1,0,0,0,0,1,0,1,801,0,26,NA,1,1,14,3
1,1,15,28,10,12,370732,1,0,0,0,0,1,0,1,707,0,36,105,6,1,7,3
1,1,12,30,NA,10,468402,0,1,0,0,0,1,0,1,684,0,40,121,1,1,12,3
1,1,16,26,9,12,358554,1,0,0,0,0,1,0,1,417,0,29,113,1,1,4,3
1,1,18,29,8,12,468402,1,0,0,0,0,1,0,0,600,0,41,113,6,0,5,3
1,1,15,25,NA,13,360396,0,0,1,0,0,1,0,1,682,0,37,101,4,0,4,3
1,1,18,31,12,9,236774,1,0,0,0,0,0,0,0,918,0,41,104,1,1,7,3
1,1,12,32,NA,NA,175194,0,0,0,0,0,1,0,1,738,0,37,96,1,1,14,3
1,1,12,28,10,12,358554,1,0,0,0,0,1,0,1,1167,1,32,92,4,1,10,3
1,1,11,29,10,10,468402,1,0,0,0,0,1,0,1,765,0,23,80,1,0,12,3
1,1,12,26,10,10,358554,1,0,0,0,0,1,0,1,962,0,28,117,5,0,8,3
1,1,18,27,12,12,358554,1,0,0,0,0,1,0,1,300,0,44,134,6,1,3,3
1,1,16,24,12,12,348558,1,0,0,0,0,1,0,1,658,0,42,126,6,1,2,3
1,1,12,26,8,8,358554,1,0,0,0,0,1,0,1,462,0,25,95,1,1,8,3
1,1,12,24,8,8,348558,1,0,0,0,0,1,0,1,721,0,18,102,1,1,6,3
1,1,12,25,8,12,348558,1,0,0,0,0,1,0,1,865,0,36,NA,1,0,7,3
1,1,11,24,7,5,348558,1,0,0,0,0,1,0,1,596,0,22,NA,1,1,7,3
1,1,12,32,8,10,358351,1,0,0,0,0,1,0,1,909,0,42,112,1,1,14,3
1,1,12,29,8,10,484311,1,0,0,0,0,1,0,1,1049,0,45,NA,1,1,11,3
1,1,13,34,NA,NA,358351,1,0,0,0,0,1,1,1,455,0,47,104,1,1,15,3
1,1,12,27,NA,NA,99110,1,0,0,0,1,0,1,1,675,0,32,81,6,1,9,3
1,1,12,24,NA,NA,96681,1,0,0,0,1,1,0,1,721,0,20,70,6,1,6,3
1,1,7,33,8,8,141996,1,0,0,0,1,1,0,1,600,0,NA,NA,1,1,20,3
1,1,12,28,8,8,99110,1,0,0,0,1,1,0,1,925,0,18,70,6,1,10,3
1,1,12,28,6,6,370732,1,0,0,0,0,1,0,1,750,0,20,83,1,1,10,3
1,1,12,28,6,6,370732,1,0,0,0,0,1,0,1,563,0,13,84,1,1,10,3
1,1,14,26,12,10,370732,1,0,0,0,0,1,0,1,625,0,25,104,1,0,6,3
1,1,10,29,NA,NA,538123,0,1,0,0,0,0,0,1,300,0,30,82,1,1,13,3
1,1,12,27,8,12,370732,1,0,0,0,0,0,0,1,1380,0,32,109,1,1,9,3
1,1,14,25,12,12,348558,1,0,0,0,0,1,0,1,470,0,25,111,1,1,5,3
1,1,12,28,12,12,358554,1,0,0,0,0,1,0,1,788,0,37,97,1,1,10,3
1,1,16,25,8,12,348558,1,0,0,0,0,1,0,1,230,1,33,120,1,1,3,3
0,0,10,27,12,12,373482,1,0,0,0,0,0,0,0,389,0,34,NA,4,1,11,3
0,0,12,33,7,12,401122,1,0,0,0,0,1,0,0,315,0,33,94,1,0,15,3
0,0,17,29,3,5,487904,1,0,0,0,0,1,0,0,355,1,46,116,1,1,6,3
0,0,8,26,5,8,373482,1,0,0,0,0,1,0,0,500,0,25,NA,1,0,12,3
0,0,11,33,8,11,401122,1,0,0,0,0,0,0,0,650,0,30,NA,1,0,16,3
0,0,12,27,8,11,373482,1,0,0,0,0,1,0,0,815,0,29,NA,6,1,9,3
0,0,13,26,13,12,347666,1,0,0,0,0,0,0,0,649,0,33,101,6,1,7,3
0,0,12,29,9,NA,454179,0,0,1,0,0,1,0,0,435,0,36,98,1,0,11,3
1,0,11,27,10,15,364640,1,0,0,0,0,0,0,0,600,0,32,110,1,0,10,3
1,0,13,26,16,14,373482,1,0,0,0,0,1,1,0,206,0,42,131,1,1,7,3
1,0,12,27,12,11,373482,1,0,0,0,0,1,1,1,481,0,46,122,1,1,9,3
1,0,13,24,12,10,363070,1,0,0,0,0,1,1,1,485,0,33,88,4,1,5,3
1,0,18,29,12,12,454179,1,0,0,0,0,1,0,1,759,0,39,111,1,0,5,3
1,0,12,26,12,12,347666,1,0,0,0,0,1,0,1,995,0,35,90,1,0,8,3
0,1,12,29,NA,NA,538123,0,0,0,0,0,1,0,1,1167,0,41,NA,1,1,11,4
0,1,16,25,12,12,360396,1,0,0,0,0,1,0,1,314,0,38,120,1,1,3,4
1,1,13,25,14,12,360396,1,0,0,0,0,1,0,1,915,0,25,NA,6,1,6,3
1,1,13,26,16,12,370732,1,0,0,0,0,1,0,1,664,1,35,NA,1,1,7,3
1,1,12,29,NA,8,484311,0,0,1,0,0,1,0,1,783,0,29,108,4,1,11,3
1,1,13,32,8,12,358351,1,0,0,0,0,1,0,1,650,0,43,99,1,1,13,3
0,1,9,27,12,6,364640,1,0,0,0,0,1,1,1,267,0,36,NA,1,0,12,3
0,1,8,33,8,8,352463,1,0,0,0,0,0,0,1,355,0,NA,NA,1,0,19,3
0,1,8,33,NA,NA,391625,0,0,0,0,0,0,0,1,440,0,34,NA,1,0,19,3
0,1,11,30,6,12,476353,1,0,0,0,0,1,0,1,475,0,31,80,1,0,13,3
0,1,11,32,5,10,352463,1,0,0,0,0,1,0,1,726,0,45,93,1,1,15,3
0,1,16,28,17,12,364640,0,1,0,0,0,1,0,1,721,0,42,96,1,1,6,4
0,1,12,34,NA,NA,352463,0,0,0,0,0,1,0,1,563,0,46,85,1,0,16,3
0,1,12,26,12,13,364640,1,0,0,0,0,1,0,1,600,0,32,108,1,1,8,3
0,1,15,25,13,12,354474,1,0,0,0,0,1,0,1,692,0,36,110,1,1,4,3
0,1,15,28,10,11,364640,1,0,0,0,0,1,0,1,423,0,43,118,4,1,7,3
0,1,12,24,14,NA,354474,1,0,0,0,0,1,0,1,786,0,30,102,1,1,6,3
0,1,12,31,8,12,476353,1,0,0,0,0,1,0,1,1202,0,44,NA,1,1,13,3
0,1,16,34,NA,18,352463,0,1,0,0,0,1,0,1,577,0,46,113,4,1,12,3
0,1,18,27,11,10,1093919,1,0,0,0,0,0,0,0,635,0,37,112,1,1,3,3
0,1,12,27,NA,12,364640,1,0,0,0,0,1,0,1,410,0,31,115,1,1,9,3
0,1,16,24,12,10,86649,1,0,0,0,0,1,0,1,370,0,30,117,1,1,2,3
0,1,16,26,11,10,89134,1,0,0,0,0,1,0,1,789,0,28,119,1,1,4,3
0,1,17,24,11,10,86649,1,0,0,0,0,1,0,1,450,0,32,NA,1,1,1,3
0,1,12,28,11,12,89134,1,0,0,0,0,1,0,1,1251,0,39,94,1,1,10,3
1,1,16,30,16,13,484311,1,0,0,0,0,1,0,1,808,0,42,109,1,1,8,4
1,1,16,30,8,12,520447,1,0,0,0,0,1,0,1,308,0,49,107,1,0,8,4
0,1,12,30,12,12,476353,1,0,0,0,0,0,0,0,817,0,29,NA,1,1,12,4
0,1,16,30,6,6,476353,1,0,0,0,0,1,0,0,673,0,38,121,6,1,8,4
0,1,12,29,NA,NA,476353,1,0,0,0,0,0,0,0,524,1,32,90,1,1,11,4
0,1,15,30,8,9,476353,1,0,0,0,0,0,0,0,275,0,34,NA,1,0,9,4
0,1,17,28,14,12,364640,1,0,0,0,0,0,0,0,423,0,32,NA,1,1,5,4
0,1,16,28,10,8,364640,1,0,0,0,0,1,0,0,641,0,38,NA,1,1,6,4
0,1,12,28,9,9,364640,1,0,0,0,0,0,0,0,450,0,37,121,6,0,10,4
0,1,12,26,6,7,364640,1,0,0,0,0,0,0,0,333,0,21,89,1,1,8,4
0,1,12,32,8,12,361010,1,0,0,0,0,0,0,0,913,0,28,101,1,0,14,4
0,1,11,27,8,9,347666,1,0,0,0,0,0,0,0,128,0,21,68,6,0,10,4
0,1,16,27,14,12,364640,1,0,0,0,0,0,0,1,396,0,50,118,1,1,5,4
0,1,13,28,12,12,364640,1,0,0,0,0,1,0,0,475,1,40,102,1,1,9,4
0,1,13,31,8,12,476353,1,0,0,0,0,0,0,0,450,0,38,NA,1,1,12,4
0,1,16,24,12,12,337974,1,0,0,0,0,0,0,0,300,0,27,102,1,1,2,4
0,1,18,29,8,12,476353,1,0,0,0,0,1,0,1,462,0,47,NA,1,1,5,3
0,1,12,32,7,9,352463,1,0,0,0,0,0,0,0,630,0,48,109,1,1,14,3
0,1,12,33,6,4,352463,1,0,0,0,0,0,0,0,485,0,38,94,1,0,15,3
0,1,12,30,5,6,454179,1,0,0,0,0,0,0,0,549,0,34,115,1,1,12,3
0,1,12,25,5,6,337974,1,0,0,0,0,0,0,0,372,0,30,101,6,1,7,3
0,1,12,34,4,8,361010,1,0,0,0,0,0,0,0,641,0,41,92,1,1,16,3
0,1,12,29,NA,8,454179,0,1,0,0,0,1,0,0,519,0,37,89,1,0,11,3
0,1,9,26,5,11,373482,1,0,0,0,0,0,0,0,385,0,32,71,5,1,11,3
0,1,16,29,12,8,487904,1,0,0,0,0,1,1,1,450,0,32,97,1,1,7,3
0,0,12,26,10,12,364640,1,0,0,0,0,0,0,0,315,0,38,116,1,1,8,4
0,0,14,29,11,12,487904,1,0,0,0,0,0,0,0,731,0,39,130,1,1,9,4
0,0,12,32,6,12,391625,1,0,0,0,0,0,0,0,325,0,34,102,1,1,14,4
0,0,16,28,12,12,373482,1,0,0,0,0,1,0,0,616,0,38,119,1,1,6,4
0,0,15,30,10,10,487904,1,0,0,0,0,1,0,0,346,0,45,104,4,1,9,4
0,0,13,28,8,13,373482,1,0,0,0,0,1,0,0,471,0,42,91,6,1,9,4
0,0,12,27,7,8,347666,1,0,0,0,0,0,0,0,300,0,34,93,6,0,9,4
0,1,13,24,15,10,354474,1,0,0,0,0,1,0,1,430,0,32,NA,1,1,5,3
0,1,12,28,12,8,405634,1,0,0,0,1,1,0,1,267,0,37,95,1,0,10,3
0,1,12,28,13,10,364640,0,0,1,0,0,1,0,1,230,0,24,74,4,1,10,3
0,1,14,24,NA,10,354474,0,1,0,0,0,1,0,1,432,0,24,115,6,1,4,3
0,1,12,26,12,12,364640,1,0,0,0,0,1,0,1,531,0,31,89,1,1,8,3
0,1,12,27,12,11,89134,1,0,0,0,0,1,0,1,1100,0,38,92,1,1,9,3
0,1,12,28,8,12,89240,1,0,0,0,1,1,0,1,588,0,25,104,1,1,10,3
0,1,18,30,NA,15,476353,1,0,0,0,0,0,0,1,841,0,44,109,1,1,6,3
0,1,15,24,NA,10,354474,0,1,0,0,0,1,0,1,641,0,23,124,1,1,3,3
0,1,14,34,12,12,361010,1,0,0,0,0,1,0,1,962,0,41,NA,1,1,14,3
0,1,13,33,11,12,361010,1,0,0,0,0,1,0,1,921,0,37,NA,1,0,14,3
0,0,15,27,NA,12,414980,1,0,0,0,0,0,0,0,350,0,29,94,1,1,6,4
0,0,16,24,12,12,363070,1,0,0,0,0,0,0,0,385,0,25,NA,NA,1,2,4
0,0,16,33,4,12,401122,1,0,0,0,0,0,0,0,618,0,44,120,1,1,11,4
0,0,13,31,NA,NA,529281,1,0,0,0,0,1,0,1,470,1,35,103,1,1,12,4
0,0,12,27,12,NA,373482,0,0,0,0,0,0,0,0,411,0,31,92,1,1,9,4
0,0,12,25,12,10,403411,1,0,0,0,0,0,0,0,400,0,24,111,1,1,7,4
0,0,11,33,9,8,391625,1,0,0,0,0,1,0,1,700,0,40,96,1,0,16,3
0,0,15,27,12,12,373482,1,0,0,0,0,1,0,1,311,1,40,103,1,0,6,3
0,0,14,24,12,12,363070,1,0,0,0,0,0,1,1,243,0,35,110,1,1,4,3
0,0,12,32,5,7,127854,1,0,0,0,1,1,1,1,248,0,35,67,5,0,14,3
0,0,11,30,8,8,135156,1,0,0,0,1,1,0,1,423,0,26,69,6,1,13,3
0,0,11,33,8,8,127854,1,0,0,0,1,1,0,1,600,0,32,91,5,1,16,3
0,0,17,25,8,4,102879,1,0,0,0,1,1,0,1,700,0,34,104,1,1,2,3
0,0,12,24,10,12,363070,1,0,0,0,0,1,0,1,300,0,36,124,6,1,6,3
0,0,12,24,11,12,363070,1,0,0,0,0,1,0,1,691,0,42,98,1,0,6,3
0,0,12,30,7,9,542115,1,0,0,0,0,1,0,1,600,0,48,86,1,1,12,3
0,0,12,30,NA,12,476353,0,1,0,0,0,1,0,1,700,0,44,118,1,1,12,3
0,0,14,25,12,12,363070,1,0,0,0,0,0,0,1,275,1,NA,98,6,0,5,3
0,0,9,34,4,7,151100,1,0,0,0,1,1,0,1,675,0,23,92,1,1,19,3
0,0,17,28,12,12,89134,1,0,0,0,0,1,0,1,449,1,40,116,1,1,5,3
0,0,16,30,12,12,116442,1,0,0,0,0,1,0,1,635,0,43,97,1,1,8,3
0,0,14,29,10,9,476353,1,0,0,0,0,0,0,0,1250,0,44,109,1,1,9,3
0,0,18,29,8,18,504643,1,0,0,0,0,1,0,1,962,0,33,105,1,1,5,3
0,0,18,25,10,13,363070,0,0,1,0,0,0,0,0,490,0,32,99,6,1,1,3
0,0,12,24,10,13,363070,0,0,1,0,0,0,0,0,586,0,28,NA,4,1,6,3
0,0,14,33,NA,12,361010,1,0,0,0,0,0,0,0,750,0,NA,108,1,1,13,3
0,0,18,26,12,12,89134,0,0,1,0,0,0,0,0,326,0,39,100,6,1,2,3
0,0,18,29,17,12,116442,1,0,0,0,0,1,0,1,430,0,35,117,1,1,5,3
0,0,12,26,12,11,373482,1,0,0,0,0,1,0,0,571,0,25,101,1,1,8,3
0,0,16,28,9,12,373482,1,0,0,0,0,0,0,1,913,0,40,111,1,1,6,3
0,0,14,30,4,10,487904,1,0,0,0,0,0,0,0,577,0,44,101,1,1,10,3
0,0,11,32,NA,NA,352463,1,0,0,0,0,0,0,1,433,0,36,NA,1,1,15,3
0,0,12,24,9,8,363070,1,0,0,0,0,0,0,0,505,0,21,NA,1,0,6,3
0,1,18,34,NA,8,352463,1,0,0,0,0,0,0,0,721,0,45,92,1,1,10,3
0,1,16,33,14,8,352463,1,0,0,0,0,1,0,0,962,0,38,106,1,1,11,3
0,1,12,31,13,14,487904,1,0,0,0,0,1,0,0,609,0,33,NA,4,0,13,3
0,1,12,25,12,12,363070,1,0,0,0,0,0,0,0,450,0,33,NA,1,0,7,3
1,0,12,33,10,12,391625,1,0,0,0,0,0,0,0,625,0,37,102,1,1,15,3
1,0,14,26,10,12,364640,1,0,0,0,0,0,0,0,713,0,28,115,1,1,6,3
1,0,12,24,8,10,354474,1,0,0,0,0,0,0,0,710,0,37,99,1,1,6,3
1,0,16,32,10,11,704926,1,0,0,0,0,1,0,0,913,0,48,118,1,1,10,3
1,0,8,24,8,8,708947,1,0,0,0,0,0,0,0,418,0,21,NA,1,0,10,3
0,0,13,29,16,13,476353,1,0,0,0,0,0,0,1,692,0,37,132,1,1,10,4
0,0,12,34,NA,NA,352463,1,0,0,0,0,1,0,1,260,0,34,NA,1,0,16,4
0,0,13,26,16,12,364640,1,0,0,0,0,1,0,1,650,0,26,108,1,1,7,4
0,0,14,25,16,12,354474,1,0,0,0,0,1,0,1,610,0,35,103,1,1,5,4
0,0,12,29,10,14,476353,1,0,0,0,0,1,0,1,726,0,40,98,5,1,11,4
0,0,13,32,11,8,352463,1,0,0,0,0,1,0,1,767,0,44,111,1,0,13,4
0,0,12,27,11,12,373482,1,0,0,0,0,0,0,0,620,0,29,97,1,0,9,4
0,0,16,27,NA,12,364640,1,0,0,0,0,1,0,0,721,0,33,101,1,0,5,4
0,0,18,26,12,14,373482,1,0,0,0,0,1,0,0,516,0,36,129,3,1,2,4
0,0,12,25,11,10,363070,1,0,0,0,0,0,0,0,400,0,37,85,6,0,7,4
0,0,14,27,13,13,414980,1,0,0,0,0,1,1,0,808,0,39,106,1,1,7,4
0,0,12,24,7,7,363070,1,0,0,0,0,0,0,0,460,0,27,NA,6,0,6,4
0,0,17,32,18,12,361010,1,0,0,0,0,0,0,0,642,0,45,120,1,0,9,4
0,0,12,28,8,8,373482,1,0,0,0,0,0,0,0,519,0,28,107,1,1,10,4
0,0,12,24,10,12,337974,1,0,0,0,0,1,0,1,568,0,32,109,1,0,6,4
0,0,16,24,10,12,337974,1,0,0,0,0,0,0,1,693,0,28,NA,6,1,2,4
0,0,12,31,8,12,487904,0,1,0,0,0,1,0,1,978,0,49,106,6,1,13,4
0,0,12,32,12,8,361010,1,0,0,0,0,0,0,0,779,0,34,106,1,0,14,4
0,0,14,27,8,9,347666,1,0,0,0,0,1,0,1,443,0,32,95,1,0,7,4
0,0,16,33,9,12,352463,1,0,0,0,0,1,0,0,692,0,39,105,1,1,11,3
0,0,16,26,12,12,364640,1,0,0,0,0,0,0,0,417,0,44,131,6,1,4,3
0,0,11,30,8,12,542115,1,0,0,0,0,1,0,0,773,0,32,93,1,0,13,3
0,0,15,26,NA,8,430739,0,1,0,0,0,1,0,0,400,0,33,88,6,1,5,3
0,0,12,27,NA,11,347666,0,1,0,0,0,1,0,1,900,0,38,100,1,0,9,3
0,0,16,31,12,8,454179,1,0,0,0,0,0,0,0,700,0,32,107,1,1,9,3
0,0,16,24,8,12,337974,1,0,0,0,0,0,0,0,485,0,35,104,1,0,2,3
0,0,16,29,8,9,111021,1,0,0,0,0,1,0,0,894,0,30,107,1,0,7,3
0,0,18,29,NA,NA,111021,1,0,0,0,0,1,0,0,750,0,42,126,1,1,5,3
1,0,13,33,NA,8,352463,1,0,0,0,0,0,0,0,1055,0,47,109,1,1,14,3
1,0,12,28,10,NA,364640,1,0,0,0,0,0,0,0,933,0,42,112,1,1,10,3
1,0,12,26,10,12,364640,1,0,0,0,0,0,0,0,568,0,22,105,1,1,8,3
1,0,16,25,8,12,354474,1,0,0,0,0,1,0,0,987,1,36,133,1,1,3,3
1,0,16,24,8,12,354474,1,0,0,0,0,1,0,0,769,0,36,NA,1,1,2,3
1,0,12,27,8,12,414980,1,0,0,0,0,0,0,0,648,1,33,114,1,0,9,3
1,0,16,30,12,14,487904,1,0,0,0,0,0,0,0,449,0,38,99,6,0,8,3
1,0,12,27,10,12,347666,1,0,0,0,0,0,0,0,580,0,25,114,1,0,9,3
1,0,8,33,7,10,401122,1,0,0,0,0,0,0,0,550,0,34,NA,1,0,19,3
0,0,12,29,9,12,476353,1,0,0,0,0,1,0,1,800,0,35,123,1,1,11,3
0,0,12,24,12,12,354474,0,0,1,0,0,1,0,1,160,0,34,83,6,1,6,3
0,0,17,28,16,17,364640,1,0,0,0,0,1,0,1,462,0,42,NA,1,1,5,3
0,0,14,25,12,12,363070,1,0,0,0,0,1,0,1,425,0,46,NA,1,1,5,3
0,0,8,32,8,12,361010,1,0,0,0,0,1,0,1,600,0,39,NA,1,0,18,3
0,0,17,26,12,12,373482,1,0,0,0,0,1,0,1,866,0,37,127,4,1,3,3
0,0,12,28,NA,10,386295,1,0,0,0,0,1,0,1,683,0,49,87,1,1,10,3
0,0,12,27,12,11,347666,1,0,0,0,0,1,0,1,1115,0,48,100,1,1,9,3
0,0,12,26,12,11,347666,1,0,0,0,0,1,0,1,1100,0,48,104,1,1,8,3
0,0,12,24,12,11,337974,1,0,0,0,0,0,0,1,286,0,49,106,1,1,6,3
0,0,14,28,12,12,373482,1,0,0,0,0,1,0,1,513,0,46,127,1,1,8,3
0,0,13,26,12,12,373482,1,0,0,0,0,1,0,1,650,1,52,109,1,1,7,3
0,0,12,31,12,9,454179,1,0,0,0,0,1,0,1,1039,0,48,85,1,1,13,3
0,0,12,26,12,9,347666,1,0,0,0,0,1,0,1,700,0,46,93,1,1,8,3
0,1,18,31,12,12,476353,1,0,0,0,0,1,0,0,315,0,30,NA,6,1,7,4
0,1,12,33,7,8,361010,1,0,0,0,0,0,0,0,310,0,40,100,1,1,15,4
0,1,11,27,NA,NA,373482,0,0,0,0,0,0,0,0,335,0,37,NA,1,0,10,4
0,1,11,25,NA,NA,363070,0,0,0,0,0,0,0,0,518,0,20,71,1,0,8,4
0,1,16,28,12,12,373482,1,0,0,0,0,1,0,0,709,0,36,88,6,0,6,4
0,1,12,25,8,12,337974,1,0,0,0,0,0,0,0,623,0,32,93,1,0,7,4
0,1,13,28,8,12,347666,1,0,0,0,0,0,0,0,298,0,26,98,1,0,9,4
0,1,14,24,10,12,337974,1,0,0,0,0,1,0,0,625,0,35,110,1,1,4,4
0,1,16,29,8,12,504643,1,0,0,0,0,1,0,0,769,0,37,113,1,0,7,4
0,1,16,28,8,8,347666,1,0,0,0,0,1,0,0,459,0,40,136,6,1,6,4
1,1,12,31,6,NA,476353,1,0,0,0,0,0,0,0,550,0,31,109,1,0,13,4
1,1,14,29,12,11,476353,1,0,0,0,0,0,0,0,470,0,38,94,1,1,9,4
1,1,12,33,8,8,391625,1,0,0,0,0,0,0,0,396,0,36,77,1,0,15,4
1,1,14,25,12,12,708947,1,0,0,0,0,0,0,0,594,0,33,NA,1,1,5,4
1,1,16,28,18,15,729279,1,0,0,0,0,0,0,0,1039,0,49,113,6,1,6,4
1,1,12,34,8,8,352463,1,0,0,0,0,1,0,0,400,0,36,NA,1,1,16,4
1,1,12,26,11,12,364640,1,0,0,0,0,0,0,0,698,1,34,125,1,NA,8,4
1,1,16,26,8,13,347666,1,0,0,0,0,0,1,0,713,0,27,106,1,1,4,4
1,1,12,24,8,11,337974,1,0,0,0,0,0,0,0,550,0,33,NA,1,1,6,4
1,1,14,27,8,14,347666,1,0,0,0,0,0,0,0,333,0,37,108,1,1,7,4
0,1,12,29,12,12,476353,1,0,0,0,0,1,0,1,1058,0,29,NA,1,0,11,3
0,1,11,30,NA,NA,476353,1,0,0,0,0,1,0,1,590,0,35,89,1,0,13,3
0,1,12,24,NA,NA,354474,1,0,0,0,0,1,0,1,633,0,39,NA,1,1,6,3
0,1,10,26,NA,NA,364640,1,0,0,0,0,1,0,1,500,0,24,84,2,1,10,3
0,1,14,28,12,12,364640,1,0,0,0,0,1,0,1,788,0,37,NA,1,1,8,3
0,1,18,31,13,12,454179,1,0,0,0,0,1,0,1,832,0,50,NA,1,1,7,3
0,1,12,26,6,12,347666,1,0,0,0,0,1,0,1,539,0,44,102,1,0,8,3
0,1,18,28,8,12,383527,1,0,0,1,0,1,0,0,577,0,44,106,1,1,4,7
0,1,14,30,12,12,1113393,1,0,0,1,0,1,0,1,808,0,40,102,1,1,10,7
0,1,14,30,14,16,1113393,1,0,0,1,0,1,0,1,722,0,49,113,1,1,10,7
0,1,12,26,12,12,383527,1,0,0,1,0,1,1,1,600,0,26,96,1,1,8,7
0,1,10,28,8,6,378045,1,0,0,1,0,1,1,1,452,0,22,NA,1,0,12,7
0,1,7,27,4,8,378045,1,0,0,1,0,1,1,1,300,0,30,NA,1,0,14,7
0,1,12,26,NA,10,88672,0,1,0,1,1,1,1,1,393,0,24,NA,6,0,8,7
1,1,12,26,NA,7,88672,0,1,0,1,1,1,1,1,200,0,NA,NA,6,0,8,5
1,1,9,33,NA,7,107097,1,0,0,1,0,0,1,1,750,0,51,NA,1,1,18,5
1,1,16,26,12,12,426142,1,0,0,1,0,0,1,1,673,0,31,107,6,1,4,5
1,1,14,30,12,14,1002054,0,1,0,1,0,1,1,1,989,0,38,NA,1,0,10,5
1,1,17,27,12,14,383527,1,0,0,1,0,1,1,1,880,0,49,110,6,0,4,5
1,1,13,26,12,12,383527,1,0,0,1,0,0,1,1,905,0,35,106,1,1,7,5
1,1,14,34,NA,10,577458,0,1,0,1,1,1,1,1,250,0,37,NA,1,1,14,7
1,1,10,28,5,12,383527,1,0,0,1,0,1,1,1,520,0,38,103,1,0,12,7
1,1,12,27,5,12,383527,1,0,0,1,0,1,1,1,356,0,20,53,6,0,9,7
1,1,12,24,5,12,372835,1,0,0,1,0,1,1,1,278,0,24,103,1,0,6,7
1,1,12,25,11,11,86498,1,0,0,1,1,1,1,1,400,0,16,76,2,0,7,7
1,1,10,28,NA,8,88672,0,1,0,1,1,1,1,1,273,0,36,90,1,1,12,7
1,1,11,31,7,12,501027,1,0,0,1,0,1,1,1,500,0,31,96,1,1,14,7
1,1,11,33,6,12,370720,1,0,0,1,0,1,1,1,603,0,35,97,1,1,16,7
0,1,12,25,9,11,372835,1,0,0,1,0,1,1,1,400,0,26,NA,5,1,7,7
0,1,12,28,NA,10,88672,0,1,0,1,1,1,1,1,475,0,35,87,5,1,10,7
0,1,12,33,NA,15,370720,1,0,0,1,0,1,1,1,1100,0,39,89,1,1,15,7
0,1,14,26,12,12,383527,1,0,0,1,0,1,1,1,337,1,44,118,6,1,6,7
0,1,11,27,16,12,426142,0,1,0,1,0,1,1,1,538,0,46,NA,1,1,10,7
0,1,13,26,NA,8,104794,0,1,0,1,1,1,1,1,404,0,28,70,1,1,7,7
0,1,16,27,17,16,383527,1,0,0,1,0,1,1,1,757,0,34,104,1,1,5,7
0,1,16,33,18,16,370720,1,0,0,1,0,1,1,1,554,0,36,113,1,1,11,7
0,1,16,29,12,11,501027,1,0,0,1,0,1,1,0,577,0,36,116,1,1,7,7
0,1,15,26,12,10,383527,1,0,0,1,0,1,1,1,432,0,36,114,1,1,5,7
0,1,11,29,5,12,501027,1,0,0,1,0,1,1,1,550,0,33,NA,1,0,12,7
0,1,16,24,16,12,414261,1,0,0,1,0,1,1,1,797,0,41,NA,1,1,2,7
0,1,14,27,16,14,383527,1,0,0,1,0,1,1,1,450,0,29,116,6,1,7,7
0,1,13,29,10,11,501027,1,0,0,1,0,1,1,1,807,0,43,109,1,1,10,7
0,1,13,24,10,11,372835,1,0,0,1,0,1,1,1,600,0,31,NA,1,1,5,7
0,1,13,34,6,6,365421,1,0,0,1,0,1,1,1,933,0,35,NA,1,1,15,7
0,1,11,33,NA,10,365421,1,0,0,1,0,0,1,1,481,0,29,80,1,0,16,7
1,1,12,29,9,8,501027,1,0,0,1,0,1,1,1,623,0,20,NA,1,0,11,6
1,1,10,27,4,11,88672,1,0,0,1,1,1,1,1,328,0,14,NA,1,1,11,6
1,1,16,26,6,8,93751,1,0,0,1,0,1,1,1,600,0,40,116,1,1,4,6
1,1,14,27,5,8,88672,1,0,0,1,1,1,1,1,693,0,32,83,1,1,7,6
1,1,15,33,12,12,90620,1,0,0,1,0,1,1,1,923,0,47,104,1,1,12,6
1,1,12,28,12,12,93751,1,0,0,1,0,1,1,1,721,0,42,106,1,1,10,6
1,1,12,25,12,9,86498,1,0,0,1,1,1,1,1,540,0,26,99,1,1,7,6
1,1,13,27,12,9,88672,1,0,0,1,1,1,1,1,459,1,37,101,1,0,8,6
1,1,13,27,11,11,88672,1,0,0,1,1,1,1,1,485,1,38,74,6,1,8,6
1,1,12,25,NA,11,86498,0,1,0,1,1,1,1,1,350,0,24,NA,6,0,7,6
1,1,16,25,18,16,372835,1,0,0,1,0,1,1,1,200,1,30,121,6,1,3,6
1,1,10,30,3,NA,134310,1,0,0,1,1,1,1,1,520,0,30,NA,1,0,14,6
1,1,12,25,6,12,86507,1,0,0,1,1,1,1,1,250,0,26,NA,4,0,7,6
1,1,11,28,NA,NA,88672,0,0,0,1,1,1,0,1,504,0,22,NA,1,0,11,6
